8.70250e+02	8.70250e+02	2.39000e-23	1.49000e-23
8.70300e+02	8.70300e+02	2.40000e-23	1.49000e-23
8.70350e+02	8.70350e+02	2.40750e-23	1.49000e-23
8.70400e+02	8.70400e+02	2.43750e-23	1.49000e-23
8.70450e+02	8.70450e+02	2.44750e-23	1.49000e-23
8.70500e+02	8.70500e+02	2.45750e-23	1.49000e-23
8.70550e+02	8.70550e+02	2.45000e-23	1.49000e-23
8.70600e+02	8.70600e+02	2.45750e-23	1.49250e-23
8.70650e+02	8.70650e+02	2.48500e-23	1.47250e-23
8.70700e+02	8.70700e+02	2.49250e-23	1.43000e-23
8.70750e+02	8.70750e+02	2.53000e-23	1.38750e-23
8.70800e+02	8.70800e+02	2.55000e-23	1.36500e-23
8.70850e+02	8.70850e+02	2.56000e-23	1.38750e-23
8.70900e+02	8.70900e+02	2.59000e-23	1.43000e-23
8.70950e+02	8.70950e+02	2.60000e-23	1.47250e-23
8.71000e+02	8.71000e+02	2.61000e-23	1.49500e-23
8.71050e+02	8.71050e+02	2.62000e-23	1.49500e-23
8.71100e+02	8.71100e+02	2.63000e-23	1.47250e-23
8.71150e+02	8.71150e+02	2.64000e-23	1.43000e-23
8.71200e+02	8.71200e+02	2.66000e-23	1.38750e-23
8.71250e+02	8.71250e+02	2.69750e-23	1.34250e-23
8.71300e+02	8.71300e+02	2.73500e-23	1.33250e-23
8.71350e+02	8.71350e+02	2.78250e-23	1.37250e-23
8.71400e+02	8.71400e+02	2.82000e-23	1.41500e-23
8.71450e+02	8.71450e+02	2.85750e-23	1.45750e-23
8.71500e+02	8.71500e+02	2.87500e-23	1.49000e-23
8.71550e+02	8.71550e+02	2.89250e-23	1.49250e-23
8.71600e+02	8.71600e+02	2.92000e-23	1.49000e-23
8.71650e+02	8.71650e+02	2.94000e-23	1.49000e-23
8.71700e+02	8.71700e+02	2.97000e-23	1.49000e-23
8.71750e+02	8.71750e+02	2.99000e-23	1.49000e-23
8.71800e+02	8.71800e+02	3.00000e-23	1.49000e-23
8.71850e+02	8.71850e+02	3.00000e-23	1.49250e-23
